,V02322,V4105,V4621,V02426,UF
9842,,1,,,15
9843,2.0,1,186.0,4.0,15
9844,4.0,1,596.0,,15
9845,,1,,,15
9846,2.0,1,1704.0,4.0,15
9847,2.0,1,432.0,4.0,15
9848,,1,,,15
9849,2.0,1,233.0,4.0,15
9850,2.0,1,566.0,4.0,15
9851,4.0,1,1019.0,,15
9852,4.0,1,394.0,,15
9853,2.0,1,175.0,4.0,15
9854,4.0,1,788.0,,15
9855,4.0,1,205.0,,15
9856,4.0,1,450.0,,15
9857,2.0,1,333.0,4.0,15
9858,2.0,1,525.0,4.0,15
9859,2.0,1,311.0,4.0,15
9860,2.0,1,300.0,4.0,15
9861,,1,,,15
9862,2.0,1,267.0,4.0,15
9863,2.0,1,1525.0,2.0,15
9864,4.0,1,394.0,,15
9865,2.0,1,529.0,4.0,15
9866,2.0,1,1125.0,4.0,15
9867,2.0,1,437.0,4.0,15
9868,2.0,1,700.0,4.0,15
9869,4.0,1,900.0,,15
9870,2.0,1,283.0,4.0,15
9871,2.0,1,450.0,4.0,15
9872,2.0,1,700.0,4.0,15
9873,4.0,1,550.0,,15
9874,2.0,1,447.0,4.0,15
9875,2.0,1,733.0,4.0,15
9876,2.0,1,328.0,4.0,15
9877,4.0,1,153.0,,15
9878,2.0,1,237.0,4.0,15
9879,4.0,1,579.0,,15
9880,2.0,1,262.0,4.0,15
9881,2.0,1,825.0,4.0,15
9882,2.0,1,450.0,4.0,15
9883,2.0,1,500.0,4.0,15
9884,2.0,1,366.0,2.0,15
9885,2.0,1,566.0,4.0,15
9886,2.0,1,262.0,4.0,15
9887,2.0,1,475.0,4.0,15
9888,2.0,1,650.0,4.0,15
9889,2.0,1,644.0,4.0,15
9890,2.0,1,400.0,4.0,15
9891,,1,,,15
9892,4.0,1,261.0,,15
9893,2.0,1,262.0,4.0,15
9894,2.0,1,550.0,4.0,15
9895,,1,,,15
9896,2.0,1,575.0,4.0,15
9897,4.0,1,400.0,,15
9898,2.0,1,1200.0,4.0,15
9899,,1,,,15
9900,4.0,1,336.0,,15
9901,4.0,1,544.0,,15
9902,2.0,1,287.0,4.0,15
9903,2.0,1,350.0,4.0,15
9904,2.0,1,350.0,4.0,15
9905,2.0,1,333.0,4.0,15
9906,2.0,1,422.0,4.0,15
9907,2.0,1,1350.0,2.0,15
9908,4.0,1,800.0,,15
9909,2.0,1,650.0,2.0,15
9910,2.0,1,950.0,4.0,15
9911,4.0,1,649.0,,15
9912,,1,,,15
9913,2.0,1,283.0,4.0,15
9914,2.0,1,275.0,4.0,15
9915,2.0,1,518.0,4.0,15
9916,2.0,1,733.0,2.0,15
9917,2.0,1,300.0,4.0,15
9918,4.0,1,575.0,,15
9919,,1,,,15
9920,2.0,1,750.0,4.0,15
9921,,1,,,15
9922,2.0,1,150.0,4.0,15
9923,4.0,1,1025.0,,15
9924,2.0,1,850.0,4.0,15
9925,2.0,1,900.0,4.0,15
9926,2.0,1,900.0,4.0,15
9927,4.0,1,235.0,,15
9928,2.0,1,275.0,4.0,15
9929,2.0,1,583.0,4.0,15
9930,2.0,1,979.0,4.0,15
9931,4.0,1,788.0,,15
9932,2.0,1,261.0,4.0,15
9933,2.0,1,443.0,4.0,15
9934,2.0,1,372.0,4.0,15
9935,2.0,1,266.0,4.0,15
9936,4.0,1,788.0,,15
9937,2.0,1,750.0,4.0,15
9938,,1,,,15
9939,2.0,1,197.0,4.0,15
9940,2.0,1,1250.0,2.0,15
9941,2.0,1,527.0,2.0,15
9942,2.0,1,1150.0,4.0,15
9943,2.0,1,833.0,4.0,15
9944,2.0,1,600.0,4.0,15
9945,2.0,1,300.0,4.0,15
9946,2.0,1,775.0,2.0,15
9947,2.0,1,3000.0,2.0,15
9948,,1,,,15
9949,,1,,,15
9950,4.0,1,266.0,,15
9951,,1,,,15
9952,2.0,1,2000.0,2.0,15
9953,2.0,1,624.0,2.0,15
9954,,1,,,15
9955,4.0,1,750.0,,15
9956,2.0,1,159.0,4.0,15
9957,4.0,1,300.0,,15
9958,4.0,1,1300.0,,15
9959,4.0,1,780.0,,15
9960,4.0,1,1100.0,,15
9961,4.0,1,392.0,,15
9962,4.0,1,394.0,,15
9963,2.0,1,250.0,4.0,15
9964,,1,,,15
9965,4.0,1,700.0,,15
9966,4.0,1,2000.0,,15
9967,2.0,1,2900.0,2.0,15
9968,2.0,1,3094.0,2.0,15
9969,2.0,1,3875.0,2.0,15
9970,2.0,1,4400.0,2.0,15
9971,2.0,1,5375.0,2.0,15
9972,2.0,1,1500.0,2.0,15
9973,2.0,1,3625.0,2.0,15
9974,2.0,1,679.0,4.0,15
9975,2.0,1,1044.0,2.0,15
9976,2.0,1,4866.0,2.0,15
9977,2.0,1,4700.0,2.0,15
9978,2.0,1,5000.0,2.0,15
9979,2.0,1,6500.0,2.0,15
9980,2.0,1,5125.0,2.0,15
9981,2.0,1,8500.0,2.0,15
9982,2.0,1,1023.0,4.0,15
9983,2.0,1,1625.0,2.0,15
9984,2.0,1,1300.0,2.0,15
9985,,1,,,15
9986,2.0,1,947.0,2.0,15
9987,4.0,1,544.0,,15
9988,2.0,1,2000.0,2.0,15
9989,2.0,1,300.0,2.0,15
9990,2.0,1,696.0,2.0,15
9991,2.0,1,600.0,2.0,15
9992,2.0,1,5825.0,2.0,15
9993,4.0,1,2700.0,,15
9994,2.0,1,1000.0,4.0,15
9995,2.0,1,1147.0,4.0,15
9996,4.0,1,3650.0,,15
9997,2.0,1,2300.0,2.0,15
9998,2.0,1,788.0,4.0,15
9999,4.0,1,420.0,,15
10000,2.0,1,200.0,4.0,15
10001,2.0,1,1666.0,2.0,15
10002,2.0,1,1266.0,2.0,15
10003,2.0,1,1160.0,2.0,15
10004,4.0,1,220.0,,15
10005,4.0,1,411.0,,15
10006,2.0,1,3700.0,2.0,15
10007,2.0,1,2140.0,2.0,15
10008,,1,,,15
10009,2.0,1,999999999999.0,4.0,15
10010,2.0,1,2666.0,2.0,15
10011,,1,,,15
10012,,1,,,15
10013,2.0,1,1744.0,2.0,15
10014,2.0,1,788.0,2.0,15
10015,,1,,,15
10016,2.0,1,1192.0,2.0,15
10017,2.0,1,666.0,2.0,15
10018,2.0,1,4000.0,2.0,15
10019,2.0,1,2200.0,2.0,15
10020,2.0,1,1550.0,2.0,15
10021,4.0,1,1182.0,,15
10022,,1,,,15
10023,4.0,1,1050.0,,15
10024,4.0,1,1482.0,,15
10025,,1,,,15
10026,2.0,1,1158.0,2.0,15
10027,2.0,1,6500.0,2.0,15
10028,2.0,1,533.0,2.0,15
10029,2.0,1,438.0,2.0,15
10030,4.0,1,1044.0,,15
10031,,1,,,15
10032,2.0,1,1500.0,4.0,15
10033,2.0,1,362.0,2.0,15
10034,2.0,1,425.0,2.0,15
10035,2.0,1,9260.0,2.0,15
10036,2.0,1,880.0,2.0,15
10037,2.0,1,695.0,2.0,15
10038,2.0,1,796.0,2.0,15
10039,2.0,1,372.0,2.0,15
10040,,1,,,15
10041,2.0,1,746.0,2.0,15
10042,2.0,1,862.0,2.0,15
10043,2.0,1,2940.0,4.0,15
10044,4.0,1,875.0,,15
10045,2.0,1,950.0,2.0,15
10046,4.0,1,900.0,,15
10047,,1,,,15
10048,2.0,1,710.0,2.0,15
10049,2.0,1,115.0,4.0,15
10050,,1,,,15
10051,,1,,,15
10052,2.0,1,574.0,2.0,15
10053,2.0,1,875.0,2.0,15
10054,4.0,1,700.0,,15
10055,2.0,1,1704.0,2.0,15
10056,2.0,1,1695.0,2.0,15
10057,4.0,1,1100.0,,15
10058,2.0,1,853.0,4.0,15
10059,2.0,1,1833.0,2.0,15
10060,,1,,,15
10061,2.0,1,4000.0,2.0,15
10062,2.0,1,1620.0,2.0,15
10063,2.0,1,300.0,4.0,15
10064,2.0,1,650.0,2.0,15
10065,2.0,1,2166.0,4.0,15
10066,2.0,1,1525.0,2.0,15
10067,2.0,1,2200.0,2.0,15
10068,,1,,,15
10069,2.0,1,1150.0,4.0,15
10070,4.0,1,495.0,,15
10071,2.0,1,999999999999.0,2.0,15
10072,,1,,,15
10073,2.0,1,1480.0,2.0,15
10074,2.0,1,2394.0,2.0,15
10075,2.0,1,1697.0,2.0,15
10076,,1,,,15
10077,2.0,1,788.0,2.0,15
10078,2.0,1,937.0,2.0,15
10079,4.0,1,421.0,,15
10080,2.0,1,640.0,4.0,15
10081,,1,,,15
10082,4.0,1,262.0,,15
10083,2.0,1,343.0,4.0,15
10084,4.0,1,200.0,,15
10085,2.0,1,900.0,4.0,15
10086,2.0,1,140.0,4.0,15
10087,2.0,1,412.0,4.0,15
10088,4.0,1,400.0,,15
10089,,1,,,15
10090,,1,,,15
10091,2.0,1,250.0,4.0,15
10092,2.0,1,1150.0,4.0,15
10093,2.0,1,900.0,4.0,15
10094,2.0,1,466.0,4.0,15
10095,2.0,1,210.0,4.0,15
10096,2.0,1,994.0,4.0,15
10097,2.0,1,794.0,4.0,15
10098,4.0,1,600.0,,15
10099,4.0,1,1775.0,,15
10100,2.0,1,233.0,4.0,15
10101,2.0,1,300.0,4.0,15
10102,2.0,1,390.0,4.0,15
10103,,1,,,15
10104,,1,,,15
10105,2.0,1,750.0,4.0,15
10106,2.0,1,304.0,2.0,15
10107,2.0,1,664.0,4.0,15
10108,4.0,1,732.0,,15
10109,4.0,1,375.0,,15
10110,4.0,1,300.0,,15
10111,2.0,1,253.0,4.0,15
10112,2.0,1,329.0,4.0,15
10113,2.0,1,450.0,4.0,15
10114,4.0,1,750.0,,15
10115,2.0,1,900.0,4.0,15
10116,2.0,1,900.0,4.0,15
10117,,1,,,15
10118,2.0,1,394.0,4.0,15
10119,2.0,1,350.0,4.0,15
10120,2.0,1,2075.0,2.0,15
10121,2.0,1,822.0,2.0,15
10122,2.0,1,788.0,4.0,15
10123,2.0,1,525.0,4.0,15
10124,4.0,1,325.0,,15
10125,2.0,1,650.0,4.0,15
10126,2.0,1,262.0,4.0,15
10127,,1,,,15
10128,4.0,1,600.0,,15
10129,2.0,1,350.0,4.0,15
10130,2.0,1,825.0,4.0,15
10131,2.0,1,600.0,4.0,15
10132,2.0,1,375.0,4.0,15
10133,2.0,1,700.0,2.0,15
10134,4.0,1,157.0,,15
10135,2.0,1,125.0,4.0,15
10136,4.0,1,3096.0,,15
10137,4.0,1,371.0,,15
10138,2.0,1,788.0,4.0,15
10139,,1,,,15
10140,2.0,1,800.0,4.0,15
10141,2.0,1,366.0,4.0,15
10142,4.0,1,382.0,,15
10143,,1,,,15
10144,2.0,1,375.0,2.0,15
10145,,1,,,15
10146,2.0,1,300.0,4.0,15
10147,2.0,1,1150.0,2.0,15
10148,4.0,1,300.0,,15
10149,2.0,1,600.0,4.0,15
10150,2.0,1,275.0,4.0,15
10151,,1,,,15
10152,,1,,,15
10153,2.0,1,326.0,4.0,15
10154,2.0,1,925.0,4.0,15
10155,2.0,1,700.0,4.0,15
10156,2.0,1,766.0,4.0,15
10157,2.0,1,650.0,4.0,15
10158,2.0,1,426.0,4.0,15
10159,2.0,1,553.0,2.0,15
10160,2.0,1,274.0,4.0,15
10161,2.0,1,1200.0,2.0,15
10162,2.0,1,445.0,4.0,15
10163,2.0,1,2500.0,4.0,15
10164,2.0,1,330.0,4.0,15
10165,2.0,1,500.0,4.0,15
10166,2.0,1,333.0,4.0,15
10167,2.0,1,472.0,4.0,15
10168,2.0,1,300.0,4.0,15
10169,2.0,1,330.0,4.0,15
10170,2.0,1,447.0,4.0,15
10171,2.0,1,900.0,4.0,15
10172,2.0,1,346.0,4.0,15
10173,2.0,1,475.0,4.0,15
10174,4.0,1,680.0,,15
10175,2.0,1,744.0,4.0,15
10176,2.0,1,466.0,4.0,15
10177,2.0,1,425.0,2.0,15
10178,2.0,1,900.0,2.0,15
10179,4.0,1,788.0,,15
10180,2.0,1,1540.0,4.0,15
10181,2.0,1,1050.0,4.0,15
10182,2.0,1,262.0,4.0,15
10183,2.0,1,1750.0,4.0,15
10184,2.0,1,700.0,4.0,15
10185,2.0,1,500.0,2.0,15
10186,2.0,1,625.0,4.0,15
10187,2.0,1,333.0,4.0,15
10188,2.0,1,550.0,4.0,15
10189,2.0,1,400.0,4.0,15
10190,2.0,1,466.0,4.0,15
10191,2.0,1,700.0,4.0,15
10192,2.0,1,625.0,4.0,15
10193,4.0,1,1480.0,,15
10194,2.0,1,1350.0,2.0,15
10195,2.0,1,560.0,2.0,15
10196,2.0,1,850.0,4.0,15
10197,2.0,1,539.0,4.0,15
10198,4.0,1,900.0,,15
10199,2.0,1,309.0,4.0,15
10200,4.0,1,487.0,,15
10201,4.0,1,1188.0,,15
10202,2.0,1,366.0,4.0,15
10203,2.0,1,450.0,4.0,15
10204,4.0,1,400.0,,15
10205,2.0,1,1250.0,4.0,15
10206,2.0,1,274.0,4.0,15
10207,2.0,1,478.0,4.0,15
10208,2.0,1,850.0,4.0,15
10209,4.0,1,166.0,,15
10210,2.0,1,250.0,4.0,15
10211,,1,,,15
10212,2.0,1,1150.0,2.0,15
10213,4.0,1,788.0,,15
10214,2.0,1,732.0,2.0,15
10215,2.0,1,666.0,4.0,15
10216,2.0,1,167.0,4.0,15
10217,2.0,1,561.0,4.0,15
10218,2.0,1,333.0,4.0,15
10219,4.0,1,231.0,,15
10220,2.0,1,167.0,4.0,15
10221,,1,,,15
10222,4.0,1,1250.0,,15
10223,4.0,1,844.0,,15
10224,2.0,1,1500.0,2.0,15
10225,2.0,1,197.0,4.0,15
10226,4.0,1,331.0,,15
10227,2.0,1,1188.0,2.0,15
10228,2.0,1,550.0,4.0,15
10229,4.0,1,394.0,,15
10230,4.0,1,262.0,,15
10231,2.0,1,533.0,2.0,15
10232,2.0,1,350.0,4.0,15
10233,4.0,1,394.0,,15
10234,2.0,1,450.0,4.0,15
10235,2.0,1,900.0,4.0,15
10236,2.0,1,1583.0,2.0,15
10237,2.0,1,400.0,4.0,15
10238,2.0,1,341.0,4.0,15
10239,2.0,1,300.0,4.0,15
10240,4.0,1,203.0,,15
10241,2.0,1,300.0,4.0,15
10242,2.0,1,383.0,4.0,15
10243,,1,,,15
10244,2.0,1,314.0,4.0,15
10245,4.0,1,283.0,,15
10246,4.0,1,644.0,,15
10247,2.0,1,370.0,4.0,15
10248,2.0,1,869.0,4.0,15
10249,2.0,1,583.0,4.0,15
10250,,1,,,15
10251,2.0,1,397.0,4.0,15
10252,2.0,1,741.0,4.0,15
10253,4.0,1,1000.0,,15
10254,,1,,,15
10255,4.0,1,181.0,,15
10256,2.0,1,336.0,4.0,15
10257,2.0,1,839.0,4.0,15
10258,2.0,1,266.0,4.0,15
10259,4.0,1,700.0,,15
10260,4.0,1,300.0,,15
10261,2.0,1,300.0,4.0,15
10262,,1,,,15
10263,2.0,1,591.0,4.0,15
10264,4.0,1,662.0,,15
10265,4.0,1,626.0,,15
10266,2.0,1,425.0,4.0,15
10267,2.0,1,788.0,4.0,15
10268,,1,,,15
10269,2.0,1,394.0,4.0,15
10270,4.0,1,675.0,,15
10271,,1,,,15
10272,2.0,1,850.0,4.0,15
10273,2.0,1,675.0,4.0,15
10274,2.0,1,237.0,4.0,15
10275,2.0,1,1200.0,4.0,15
10276,2.0,1,425.0,4.0,15
10277,2.0,1,420.0,4.0,15
10278,4.0,1,850.0,,15
10279,2.0,1,525.0,4.0,15
10280,2.0,1,1200.0,4.0,15
10281,2.0,1,1375.0,4.0,15
10282,2.0,1,450.0,4.0,15
10283,2.0,1,262.0,4.0,15
10284,,1,,,15
10285,2.0,1,300.0,4.0,15
10286,2.0,1,382.0,4.0,15
10287,2.0,1,262.0,4.0,15
10288,2.0,1,450.0,4.0,15
10289,2.0,1,1329.0,2.0,15
10290,2.0,1,694.0,4.0,15
10291,2.0,1,900.0,4.0,15
10292,2.0,1,585.0,2.0,15
10293,2.0,1,627.0,4.0,15
10294,4.0,1,140.0,,15
10295,2.0,1,325.0,4.0,15
10296,4.0,1,112.0,,15
10297,4.0,1,262.0,,15
10298,4.0,1,2000.0,,15
10299,4.0,1,694.0,,15
10300,,1,,,15
10301,2.0,1,1050.0,4.0,15
10302,,1,,,15
10303,2.0,1,947.0,4.0,15
10304,2.0,1,289.0,4.0,15
10305,4.0,1,394.0,,15
10306,4.0,1,1144.0,,15
10307,2.0,1,617.0,4.0,15
10308,2.0,1,498.0,4.0,15
10309,2.0,1,435.0,4.0,15
10310,4.0,1,300.0,,15
10311,4.0,1,859.0,,15
10312,2.0,1,278.0,4.0,15
10313,2.0,1,1044.0,4.0,15
10314,2.0,1,1100.0,4.0,15
10315,4.0,1,850.0,,15
10316,4.0,1,700.0,,15
10317,2.0,1,633.0,4.0,15
10318,4.0,1,788.0,,15
10319,2.0,1,650.0,4.0,15
10320,2.0,1,311.0,4.0,15
10321,,1,,,15
10322,2.0,1,775.0,4.0,15
10323,4.0,1,594.0,,15
10324,4.0,1,325.0,,15
10325,4.0,1,700.0,,15
10326,4.0,1,261.0,,15
10327,4.0,2,596.0,,15
10328,2.0,2,375.0,4.0,15
10329,2.0,2,700.0,4.0,15
10330,4.0,2,550.0,,15
10331,4.0,2,153.0,,15
10332,4.0,2,1000.0,,15
10333,4.0,1,788.0,,15
10334,2.0,1,249.0,4.0,15
10335,2.0,1,694.0,4.0,15
10336,2.0,1,594.0,4.0,15
10337,2.0,1,466.0,4.0,15
10338,2.0,1,850.0,4.0,15
10339,4.0,1,100.0,,15
10340,4.0,1,788.0,,15
10341,2.0,1,262.0,4.0,15
10342,2.0,1,700.0,4.0,15
10343,2.0,1,1150.0,4.0,15
10344,4.0,1,788.0,,15
10345,4.0,1,788.0,,15
10346,2.0,1,999999999999.0,2.0,15
10347,4.0,1,631.0,,15
10348,2.0,1,273.0,4.0,15
10349,2.0,1,1032.0,4.0,15
10350,2.0,1,700.0,4.0,15
10351,2.0,1,666.0,2.0,15
10352,2.0,1,157.0,4.0,15
10353,2.0,1,475.0,4.0,15
10354,4.0,1,600.0,,15
10355,2.0,1,350.0,4.0,15
10356,2.0,1,566.0,4.0,15
10357,2.0,1,223.0,4.0,15
10358,4.0,1,788.0,,15
10359,,1,,,15
10360,4.0,1,150.0,,15
10361,2.0,1,197.0,4.0,15
10362,2.0,1,197.0,4.0,15
10363,,1,,,15
10364,4.0,1,96.0,,15
10365,2.0,1,508.0,4.0,15
10366,2.0,1,804.0,4.0,15
10367,2.0,1,300.0,4.0,15
10368,2.0,1,283.0,4.0,15
10369,2.0,1,349.0,4.0,15
10370,2.0,1,895.0,4.0,15
10371,2.0,1,182.0,4.0,15
10372,2.0,1,433.0,2.0,15
10373,2.0,1,450.0,4.0,15
10374,2.0,1,476.0,4.0,15
10375,2.0,1,675.0,2.0,15
10376,2.0,1,819.0,2.0,15
10377,2.0,1,400.0,4.0,15
10378,4.0,1,550.0,,15
10379,2.0,1,332.0,4.0,15
10380,2.0,1,830.0,4.0,15
10381,2.0,1,602.0,4.0,15
10382,2.0,1,309.0,4.0,15
10383,2.0,1,425.0,4.0,15
10384,2.0,1,450.0,4.0,15
10385,,1,,,15
10386,4.0,1,349.0,,15
10387,2.0,1,1000.0,4.0,15
10388,4.0,1,215.0,,15
10389,4.0,1,296.0,,15
10390,2.0,1,525.0,2.0,15
10391,2.0,1,900.0,4.0,15
10392,2.0,1,570.0,4.0,15
10393,4.0,1,237.0,,15
10394,4.0,1,262.0,,15
10395,4.0,1,788.0,,15
10396,2.0,1,286.0,4.0,15
10397,2.0,1,221.0,4.0,15
10398,2.0,1,492.0,4.0,15
10399,2.0,1,1300.0,4.0,15
10400,2.0,1,1025.0,2.0,15
10401,2.0,1,550.0,4.0,15
10402,,1,,,15
10403,4.0,1,433.0,,15
10404,,1,,,15
10405,2.0,1,400.0,4.0,15
10406,4.0,1,250.0,,15
10407,4.0,1,700.0,,15
10408,2.0,1,650.0,4.0,15
10409,2.0,1,900.0,4.0,15
10410,2.0,1,411.0,4.0,15
10411,2.0,1,1000.0,4.0,15
10412,4.0,1,522.0,,15
10413,4.0,1,469.0,,15
10414,2.0,1,200.0,4.0,15
10415,,1,,,15
10416,2.0,1,700.0,4.0,15
10417,,1,,,15
10418,4.0,1,429.0,,15
10419,4.0,1,1074.0,,15
10420,2.0,1,394.0,4.0,15
10421,4.0,1,110.0,,15
10422,2.0,1,875.0,2.0,15
10423,2.0,1,637.0,2.0,15
10424,2.0,1,455.0,4.0,15
10425,,1,,,15
10426,,1,,,15
10427,2.0,1,337.0,4.0,15
10428,,1,,,15
10429,4.0,1,475.0,,15
10430,,1,,,15
10431,,1,,,15
10432,,1,,,15
10433,,1,,,15
10434,2.0,1,520.0,4.0,15
10435,2.0,1,425.0,4.0,15
10436,4.0,1,225.0,,15
10437,2.0,1,700.0,4.0,15
10438,2.0,1,687.0,4.0,15
10439,4.0,1,850.0,,15
10440,2.0,1,350.0,4.0,15
10441,4.0,1,249.0,,15
10442,4.0,1,788.0,,15
10443,4.0,1,375.0,,15
10444,4.0,1,525.0,,15
10445,4.0,1,800.0,,15
10446,4.0,1,800.0,,15
10447,2.0,1,330.0,4.0,15
10448,2.0,1,900.0,4.0,15
10449,4.0,1,954.0,,15
10450,2.0,1,900.0,4.0,15
10451,2.0,1,666.0,2.0,15
10452,2.0,1,1197.0,2.0,15
10453,2.0,1,1529.0,4.0,15
10454,2.0,1,200.0,4.0,15
